Id,List_Name,API_link,pro_Url,List_Price,List_image,Brand,Name,longDescription,subTitle,shortDiscription,SKU,Usage,keys_feature,Pro_Details
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-liquid-lipstick-kc567,ALMOST READY MATTE LIQUID LIPSTICK,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc567/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc567,20.99,https://coty.scene7.com/is/image/cotyemea/KJC_MLL_22_Lip Close Ups_Almost Ready_02?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-liquid-lipstick-kc568,NOT IN THE MOOD MATTE LIQUID LIPSTICK,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc568/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc568,20.99,https://coty.scene7.com/is/image/cotyemea/KJC_MLL_22_Lip Close Ups_Not In The Mood_02-1?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-liquid-lipstick-kc566,ON BRAND MATTE LIQUID LIPSTICK,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc566/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc566,20.99,https://coty.scene7.com/is/image/cotyemea/KJC_MLL_22_Lip Close Ups_On Brand_02?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-liquid-lipstick-kc569,CLAP BACK MATTE LIQUID LIPSTICK,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc569/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc569,19.99,https://coty.scene7.com/is/image/cotyemea/KJC_MLL_22_Lip Close Ups_Clap Back_02?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-liquid-lipstick-kc570,"ANOTHER DAY, ANOTHER NUDE MATTE LIQUID LIPSTICK",https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc570/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc570,20.99,https://coty.scene7.com/is/image/cotyemea/KJC_MLL_22_Lip Close Ups_Another Day Another Nude_02?$SQUARE-575x575$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,lip-and-cheek-glow-balm-kc545,Off The Clock Lip & Cheek Glow Balm,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/lip-and-cheek-glow-balm-kc545/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/lip-and-cheek-glow-balm-kc545,18.99,https://coty.scene7.com/is/image/cotyemea/KJC_SUMMER_22_Lip_Cheek_Glow_Balm_Off_The_Clock_Open?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,stassie-kylie-collection-bundle,STASSIE X KYLIE COLLECTION BUNDLE,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-kylie-collection-bundle/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-kylie-collection-bundle,162.82,https://coty.scene7.com/is/image/cotyemea/KJC_STASSKYL_22_CP_Full Collection_01_SS_EU?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,stassie-collection-pressed-powder-palette-kc488,STASSIE x KYLIE PRESSED POWDER PALETTE,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-pressed-powder-palette-kc488/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-pressed-powder-palette-kc488,34.99,https://coty.scene7.com/is/image/cotyemea/KJC_STASSKYL_22_ES_Palette_Plus_Pack?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,stassie-collection-matte-lip-kit-kc490,STASSIE x KYLIE MATTE LIP KIT,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-matte-lip-kit-kc490/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-matte-lip-kit-kc490,31.99,https://coty.scene7.com/is/image/cotyemea/KJC_STASSKYL_22_MLK_0.10oz_0.04oz_Plus_Pack?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,stassie-collection-liquid-eyeliner-pen-4-ever-ting-kc492,STASSIE x KYLIE LIQUID EYELINER PEN 4 EVER TING,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-liquid-eyeliner-pen-4-ever-ting-kc492/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-liquid-eyeliner-pen-4-ever-ting-kc492,13.99,https://coty.scene7.com/is/image/cotyemea/KJC_STASSKYL_22_Eye_Liner_4EverTing_0.05oz_Plus_Pack?$SQUARE-575x575-2X$,kylie-cosmetics
